region,period,agegroup,sex,population,deaths,region_idx,period_idx,age_idx,region_period_idx,cell_idx
Catano,2015-2019,85+,1,880,99,17,8,19,152,5804
Catano,2020-2024,85+,1,1199,105,17,9,19,153,5805
Catano,1980-1984,85+,2,570,84,17,1,19,145,5806
Catano,1985-1989,85+,2,625,89,17,2,19,146,5807
Catano,1990-1994,85+,2,707,100,17,3,19,147,5808
Catano,1995-1999,85+,2,822,106,17,4,19,148,5809
Catano,2000-2004,85+,2,958,110,17,5,19,149,5810
Catano,2005-2009,85+,2,1180,136,17,6,19,150,5811
Catano,2010-2014,85+,2,1404,147,17,7,19,151,5812
Catano,2015-2019,85+,2,1684,151,17,8,19,152,5813
Catano,2020-2024,85+,2,2149,212,17,9,19,153,5814
Cayey,1980-1984,0,1,2414,52,18,1,1,154,5815
Cayey,1985-1989,0,1,2199,31,18,2,1,155,5816
Cayey,1990-1994,0,1,2013,32,18,3,1,156,5817
Cayey,1995-1999,0,1,1861,19,18,4,1,157,5818
Cayey,2000-2004,0,1,1644,18,18,5,1,158,5819
Cayey,2005-2009,0,1,1329,21,18,6,1,159,5820
Cayey,2010-2014,0,1,1173,3,18,7,1,160,5821
Cayey,2015-2019,0,1,980,5,18,8,1,161,5822
Cayey,2020-2024,0,1,574,3,18,9,1,162,5823
Cayey,1980-1984,0,2,2279,42,18,1,1,154,5824
Cayey,1985-1989,0,2,2019,35,18,2,1,155,5825
Cayey,1990-1994,0,2,1825,31,18,3,1,156,5826
Cayey,1995-1999,0,2,1705,22,18,4,1,157,5827
Cayey,2000-2004,0,2,1611,6,18,5,1,158,5828
Cayey,2005-2009,0,2,1506,12,18,6,1,159,5829
Cayey,2010-2014,0,2,1310,9,18,7,1,160,5830
Cayey,2015-2019,0,2,676,3,18,8,1,161,5831
Cayey,2020-2024,0,2,574,6,18,9,1,162,5832
Cayey,1980-1984,01-04,1,8693,4,18,1,2,154,5833
Cayey,1985-1989,01-04,1,8400,6,18,2,2,155,5834
Cayey,1990-1994,01-04,1,8109,3,18,3,2,156,5835
Cayey,1995-1999,01-04,1,7821,6,18,4,2,157,5836
Cayey,2000-2004,01-04,1,7266,0,18,5,2,158,5837
Cayey,2005-2009,01-04,1,6152,2,18,6,2,159,5838
Cayey,2010-2014,01-04,1,4962,0,18,7,2,160,5839
Cayey,2015-2019,01-04,1,3620,0,18,8,2,161,5840
Cayey,2020-2024,01-04,1,2583,2,18,9,2,162,5841
Cayey,1980-1984,01-04,2,8129,5,18,1,2,154,5842
Cayey,1985-1989,01-04,2,7697,2,18,2,2,155,5843
Cayey,1990-1994,01-04,2,7330,1,18,3,2,156,5844
Cayey,1995-1999,01-04,2,7045,3,18,4,2,157,5845
Cayey,2000-2004,01-04,2,6670,1,18,5,2,158,5846
Cayey,2005-2009,01-04,2,5976,1,18,6,2,159,5847
Cayey,2010-2014,01-04,2,5061,2,18,7,2,160,5848
Cayey,2015-2019,01-04,2,3645,0,18,8,2,161,5849
Cayey,2020-2024,01-04,2,2554,1,18,9,2,162,5850
Cayey,1980-1984,05-09,1,10680,1,18,1,3,154,5851
Cayey,1985-1989,05-09,1,10785,3,18,2,3,155,5852
Cayey,1990-1994,05-09,1,10625,1,18,3,3,156,5853
Cayey,1995-1999,05-09,1,10149,3,18,4,3,157,5854
Cayey,2000-2004,05-09,1,9710,2,18,5,3,158,5855
Cayey,2005-2009,05-09,1,8793,0,18,6,3,159,5856
Cayey,2010-2014,05-09,1,7242,0,18,7,3,160,5857
Cayey,2015-2019,05-09,1,5138,0,18,8,3,161,5858
Cayey,2020-2024,05-09,1,4069,0,18,9,3,162,5859
Cayey,1980-1984,05-09,2,10072,2,18,1,3,154,5860
Cayey,1985-1989,05-09,2,10064,0,18,2,3,155,5861
Cayey,1990-1994,05-09,2,9815,0,18,3,3,156,5862
Cayey,1995-1999,05-09,2,9270,3,18,4,3,157,5863
Cayey,2000-2004,05-09,2,8773,1,18,5,3,158,5864
Cayey,2005-2009,05-09,2,7904,1,18,6,3,159,5865
Cayey,2010-2014,05-09,2,6732,1,18,7,3,160,5866
Cayey,2015-2019,05-09,2,5570,0,18,8,3,161,5867
Cayey,2020-2024,05-09,2,3919,0,18,9,3,162,5868
Cayey,1980-1984,10-14,1,11681,2,18,1,4,154,5869
Cayey,1985-1989,10-14,1,11526,6,18,2,4,155,5870
Cayey,1990-1994,10-14,1,11046,3,18,3,4,156,5871
Cayey,1995-1999,10-14,1,10158,3,18,4,4,157,5872
Cayey,2000-2004,10-14,1,9686,3,18,5,4,158,5873
Cayey,2005-2009,10-14,1,9302,3,18,6,4,159,5874
Cayey,2010-2014,10-14,1,8445,1,18,7,4,160,5875
Cayey,2015-2019,10-14,1,6672,1,18,8,4,161,5876
Cayey,2020-2024,10-14,1,5049,0,18,9,4,162,5877
Cayey,1980-1984,10-14,2,11363,1,18,1,4,154,5878
Cayey,1985-1989,10-14,2,11318,2,18,2,4,155,5879
Cayey,1990-1994,10-14,2,10829,1,18,3,4,156,5880
Cayey,1995-1999,10-14,2,9791,0,18,4,4,157,5881
Cayey,2000-2004,10-14,2,9188,1,18,5,4,158,5882
Cayey,2005-2009,10-14,2,8743,3,18,6,4,159,5883
Cayey,2010-2014,10-14,2,7719,0,18,7,4,160,5884
Cayey,2015-2019,10-14,2,6029,0,18,8,4,161,5885
Cayey,2020-2024,10-14,2,5057,0,18,9,4,162,5886
Cayey,1980-1984,15-19,1,11439,11,18,1,5,154,5887
Cayey,1985-1989,15-19,1,10838,20,18,2,5,155,5888
Cayey,1990-1994,15-19,1,10410,21,18,3,5,156,5889
Cayey,1995-1999,15-19,1,10186,25,18,4,5,157,5890
Cayey,2000-2004,15-19,1,9836,10,18,5,5,158,5891
Cayey,2005-2009,15-19,1,9736,7,18,6,5,159,5892
Cayey,2010-2014,15-19,1,8867,20,18,7,5,160,5893
Cayey,2015-2019,15-19,1,7552,5,18,8,5,161,5894
Cayey,2020-2024,15-19,1,6181,5,18,9,5,162,5895
Cayey,1980-1984,15-19,2,11524,5,18,1,5,154,5896
Cayey,1985-1989,15-19,2,11651,5,18,2,5,155,5897
Cayey,1990-1994,15-19,2,11311,3,18,3,5,156,5898
Cayey,1995-1999,15-19,2,10405,3,18,4,5,157,5899
Cayey,2000-2004,15-19,2,9572,1,18,5,5,158,5900
Cayey,2005-2009,15-19,2,9299,4,18,6,5,159,5901
Cayey,2010-2014,15-19,2,8303,0,18,7,5,160,5902
Cayey,2015-2019,15-19,2,7214,1,18,8,5,161,5903
Cayey,2020-2024,15-19,2,5917,1,18,9,5,162,5904
Cayey,1980-1984,20-24,1,9540,13,18,1,6,154,5905
Cayey,1985-1989,20-24,1,10245,16,18,2,6,155,5906
Cayey,1990-1994,20-24,1,10288,30,18,3,6,156,5907
Cayey,1995-1999,20-24,1,9528,31,18,4,6,157,5908
Cayey,2000-2004,20-24,1,9322,27,18,5,6,158,5909
Cayey,2005-2009,20-24,1,8725,31,18,6,6,159,5910
Cayey,2010-2014,20-24,1,8463,40,18,7,6,160,5911
Cayey,2015-2019,20-24,1,7176,15,18,8,6,161,5912
Cayey,2020-2024,20-24,1,6675,12,18,9,6,162,5913
Cayey,1980-1984,20-24,2,9712,6,18,1,6,154,5914
Cayey,1985-1989,20-24,2,10695,6,18,2,6,155,5915
Cayey,1990-1994,20-24,2,10882,5,18,3,6,156,5916
Cayey,1995-1999,20-24,2,10097,1,18,4,6,157,5917
Cayey,2000-2004,20-24,2,9801,2,18,5,6,158,5918
Cayey,2005-2009,20-24,2,9132,1,18,6,6,159,5919
Cayey,2010-2014,20-24,2,8814,3,18,7,6,160,5920
Cayey,2015-2019,20-24,2,7046,1,18,8,6,161,5921
Cayey,2020-2024,20-24,2,6454,2,18,9,6,162,5922
Cayey,1980-1984,25-29,1,7675,11,18,1,7,154,5923
Cayey,1985-1989,25-29,1,8630,31,18,2,7,155,5924
Cayey,1990-1994,25-29,1,8879,34,18,3,7,156,5925
Cayey,1995-1999,25-29,1,8266,16,18,4,7,157,5926
Cayey,2000-2004,25-29,1,7882,9,18,5,7,158,5927
Cayey,2005-2009,25-29,1,8050,25,18,6,7,159,5928
